# file: s3.0-21599.May.30.22.17.40.prettyPlan.csv May.30.22.17.40
# Spacecraft with id sat3
# Epoch [JDUT1] is 2458852.5625
# Step size [s] is 1.0
TP,mode,L-band,P-band,L-band GPs,P-band GPs,reward
433,idle,,,,,
434,idle,,,,,
435,idle,,,,,
436,idle,,,,,
437,idle,,,,,
438,idle,,,,,
439,idle,,,,,
440,idle,,,,,
441,idle,,,,,
442,idle,,,,,
443,idle,,,,,
444,idle,,,,,
445,idle,,,,,
446,idle,,,,,
447,idle,,,,,
448,idle,,,,,
449,idle,,,,,
450,idle,,,,,
451,idle,,,,,
452,idle,,,,,
453,idle,,,,,
454,idle,,,,,
455,idle,,,,,
456,idle,,,,,
457,idle,,,,,
458,idle,,,,,
459,idle,,,,,
460,idle,,,,,
461,idle,,,,,
462,idle,,,,,
463,idle,,,,,
464,idle,,,,,
465,idle,,,,,
466,idle,,,,,
467,idle,,,,,
468,idle,,,,,
469,idle,,,,,
470,idle,,,,,
471,idle,,,,,
472,idle,,,,,
473,idle,,,,,
474,idle,,,,,
475,idle,,,,,
476,idle,,,,,
477,idle,,,,,
478,idle,,,,,
479,idle,,,,,
480,idle,,,,,
481,idle,,,,,
482,idle,,,,,
483,idle,,,,,
484,idle,,,,,
485,idle,,,,,
486,idle,,,,,
487,idle,,,,,
488,idle,,,,,
489,idle,,,,,
490,idle,,,,,
491,idle,,,,,
492,idle,,,,,
493,idle,,,,,
494,idle,,,,,
495,idle,,,,,
496,idle,,,,,
497,idle,,,,,
498,idle,,,,,
499,idle,,,,,
500,idle,,,,,
501,idle,,,,,
502,idle,,,,,
503,idle,,,,,
504,idle,,,,,
505,idle,,,,,
506,idle,,,,,
507,idle,,,,,
508,idle,,,,,
509,idle,,,,,
510,idle,,,,,
511,idle,,,,,
512,idle,,,,,
513,idle,,,,,
514,idle,,,,,
515,idle,,,,,
516,idle,,,,,
517,idle,,,,,
518,idle,,,,,
519,idle,,,,,
520,idle,,,,,
521,idle,,,,,
522,idle,,,,,
523,idle,,,,,
524,idle,,,,,
525,idle,,,,,
526,idle,,,,,
527,idle,,,,,
528,idle,,,,,
529,idle,,,,,
530,idle,,,,,
531,idle,,,,,
532,idle,,,,,
533,idle,,,,,
534,idle,,,,,
535,idle,,,,,
536,idle,,,,,
537,idle,,,,,
538,idle,,,,,
539,idle,,,,,
540,idle,,,,,
541,idle,,,,,
542,idle,,,,,
543,idle,,,,,
544,idle,,,,,
545,idle,,,,,
546,idle,,,,,
547,idle,,,,,
548,idle,,,,,
549,idle,,,,,
550,idle,,,,,
551,idle,,,,,
552,idle,,,,,
553,idle,,,,,
554,idle,,,,,
555,idle,,,,,
556,idle,,,,,
557,idle,,,,,
558,idle,,,,,
559,idle,,,,,
560,idle,,,,,
561,idle,,,,,
562,idle,,,,,
563,idle,,,,,
564,idle,,,,,
565,idle,,,,,
566,idle,,,,,
567,idle,,,,,
568,idle,,,,,
569,idle,,,,,
570,idle,,,,,
571,idle,,,,,
572,idle,,,,,
573,idle,,,,,
574,idle,,,,,
575,idle,,,,,
576,idle,,,,,
577,idle,,,,,
578,idle,,,,,
579,idle,,,,,
580,idle,,,,,
581,idle,,,,,
582,idle,,,,,
583,idle,,,,,
584,idle,,,,,
585,idle,,,,,
586,idle,,,,,
587,idle,,,,,
588,idle,,,,,
589,idle,,,,,
590,idle,,,,,
591,idle,,,,,
592,idle,,,,,
593,idle,,,,,
594,idle,,,,,
595,idle,,,,,
596,idle,,,,,
597,idle,,,,,
598,idle,,,,,
599,idle,,,,,
600,idle,,,,,
601,idle,,,,,
602,idle,,,,,
603,idle,,,,,
604,idle,,,,,
605,idle,,,,,
606,idle,,,,,
607,idle,,,,,
608,idle,,,,,
609,idle,,,,,
610,idle,,,,,
611,idle,,,,,
612,idle,,,,,
613,idle,,,,,
614,idle,,,,,
615,idle,,,,,
616,idle,,,,,
617,idle,,,,,
618,idle,,,,,
619,idle,,,,,
620,idle,,,,,
621,idle,,,,,
622,idle,,,,,
623,idle,,,,,
624,idle,,,,,
625,idle,,,,,
626,idle,,,,,
627,idle,,,,,
628,idle,,,,,
629,idle,,,,,
630,idle,,,,,
631,idle,,,,,
632,idle,,,,,
633,idle,,,,,
634,idle,,,,,
635,idle,,,,,
636,idle,,,,,
637,idle,,,,,
638,idle,,,,,
639,idle,,,,,
640,idle,,,,,
641,idle,,,,,
642,idle,,,,,
643,idle,,,,,
644,idle,,,,,
645,idle,,,,,
646,idle,,,,,
647,idle,,,,,
648,idle,,,,,
649,idle,,,,,
650,idle,,,,,
651,idle,,,,,
652,idle,,,,,
653,idle,,,,,
654,idle,,,,,
655,idle,,,,,
656,idle,,,,,
657,idle,,,,,
658,idle,,,,,
659,idle,,,,,
660,idle,,,,,
661,idle,,,,,
662,idle,,,,,
663,idle,,,,,
664,idle,,,,,
665,idle,,,,,
666,idle,,,,,
667,idle,,,,,
668,idle,,,,,
669,idle,,,,,
670,idle,,,,,
671,idle,,,,,
672,idle,,,,,
673,idle,,,,,
674,idle,,,,,
675,idle,,,,,
676,idle,,,,,
677,idle,,,,,
678,idle,,,,,
679,idle,,,,,
680,idle,,,,,
681,idle,,,,,
682,idle,,,,,
683,idle,,,,,
684,idle,,,,,
685,idle,,,,,
686,idle,,,,,
687,idle,,,,,
688,idle,,,,,
689,idle,,,,,
690,idle,,,,,
691,idle,,,,,
692,idle,,,,,
693,idle,,,,,
694,idle,,,,,
695,idle,,,,,
696,idle,,,,,
697,idle,,,,,
698,idle,,,,,
699,idle,,,,,
700,idle,,,,,
701,idle,,,,,
702,idle,,,,,
703,idle,,,,,
704,idle,,,,,
705,idle,,,,,
706,idle,,,,,
707,idle,,,,,
708,idle,,,,,
709,idle,,,,,
710,idle,,,,,
711,idle,,,,,
712,idle,,,,,
713,idle,,,,,
714,idle,,,,,
715,idle,,,,,
716,idle,,,,,
717,idle,,,,,
718,idle,,,,,
719,idle,,,,,
720,idle,,,,,
721,idle,,,,,
722,idle,,,,,
723,idle,,,,,
724,idle,,,,,
725,idle,,,,,
726,idle,,,,,
727,idle,,,,,
728,idle,,,,,
729,idle,,,,,
730,idle,,,,,
731,idle,,,,,
732,idle,,,,,
733,idle,,,,,
734,idle,,,,,
735,idle,,,,,
736,idle,,,,,
737,idle,,,,,
738,idle,,,,,
739,idle,,,,,
740,idle,,,,,
741,idle,,,,,
742,idle,,,,,
743,idle,,,,,
744,idle,,,,,
745,idle,,,,,
746,idle,,,,,
747,idle,,,,,
748,idle,,,,,
749,idle,,,,,
750,idle,,,,,
751,idle,,,,,
752,idle,,,,,
753,idle,,,,,
754,idle,,,,,
755,idle,,,,,
756,idle,,,,,
757,idle,,,,,
758,idle,,,,,
759,idle,,,,,
760,idle,,,,,
761,idle,,,,,
762,idle,,,,,
763,idle,,,,,
764,idle,,,,,
765,idle,,,,,
766,idle,,,,,
767,idle,,,,,
768,idle,,,,,
769,idle,,,,,
770,idle,,,,,
771,idle,,,,,
772,idle,,,,,
773,idle,,,,,
774,idle,,,,,
775,idle,,,,,
776,idle,,,,,
777,idle,,,,,
778,idle,,,,,
779,idle,,,,,
780,idle,,,,,
781,idle,,,,,
782,idle,,,,,
783,idle,,,,,
784,idle,,,,,
785,idle,,,,,
786,idle,,,,,
787,idle,,,,,
788,idle,,,,,
789,idle,,,,,
790,idle,,,,,
791,idle,,,,,
792,idle,,,,,
793,idle,,,,,
794,idle,,,,,
795,idle,,,,,
796,idle,,,,,
797,idle,,,,,
798,idle,,,,,
799,idle,,,,,
800,idle,,,,,
801,idle,,,,,
802,idle,,,,,
803,idle,,,,,
804,idle,,,,,
805,idle,,,,,
806,idle,,,,,
807,idle,,,,,
808,idle,,,,,
809,idle,,,,,
810,idle,,,,,
811,idle,,,,,
812,idle,,,,,
813,idle,,,,,
814,idle,,,,,
815,idle,,,,,
816,idle,,,,,
817,idle,,,,,
818,idle,,,,,
819,idle,,,,,
820,idle,,,,,
821,idle,,,,,
822,idle,,,,,
823,idle,,,,,
824,idle,,,,,
825,idle,,,,,
826,idle,,,,,
827,idle,,,,,
828,idle,,,,,
829,idle,,,,,
830,idle,,,,,
831,idle,,,,,
832,idle,,,,,
833,idle,,,,,
834,idle,,,,,
835,idle,,,,,
836,idle,,,,,
837,idle,,,,,
838,idle,,,,,
839,idle,,,,,
840,idle,,,,,
841,idle,,,,,
842,idle,,,,,
843,idle,,,,,
844,idle,,,,,
845,idle,,,,,
846,idle,,,,,
847,idle,,,,,
848,idle,,,,,
849,idle,,,,,
850,idle,,,,,
851,idle,,,,,
852,idle,,,,,
853,idle,,,,,
854,idle,,,,,
855,idle,,,,,
856,idle,,,,,
857,idle,,,,,
858,idle,,,,,
859,idle,,,,,
860,idle,,,,,
861,idle,,,,,
862,idle,,,,,
863,idle,,,,,
864,idle,,,,,
865,idle,,,,,
866,idle,,,,,
867,idle,,,,,
868,idle,,,,,
869,idle,,,,,
870,idle,,,,,
871,idle,,,,,
872,idle,,,,,
873,idle,,,,,
874,idle,,,,,
875,idle,,,,,
876,idle,,,,,
877,idle,,,,,
878,idle,,,,,
879,idle,,,,,
880,idle,,,,,
881,idle,,,,,
882,idle,,,,,
883,idle,,,,,
884,idle,,,,,
885,idle,,,,,
886,idle,,,,,
887,idle,,,,,
888,idle,,,,,
889,idle,,,,,
890,idle,,,,,
891,idle,,,,,
892,idle,,,,,
893,idle,,,,,
894,idle,,,,,
895,idle,,,,,
896,idle,,,,,
897,idle,,,,,
898,idle,,,,,
899,idle,,,,,
900,idle,,,,,
901,idle,,,,,
902,idle,,,,,
903,idle,,,,,
904,idle,,,,,
905,idle,,,,,
906,idle,,,,,
907,idle,,,,,
908,idle,,,,,
909,idle,,,,,
910,idle,,,,,
911,idle,,,,,
912,idle,,,,,
913,idle,,,,,
914,idle,,,,,
915,idle,,,,,
916,idle,,,,,
917,idle,,,,,
918,idle,,,,,
919,idle,,,,,
920,idle,,,,,
921,idle,,,,,
922,idle,,,,,
923,idle,,,,,
924,idle,,,,,
925,idle,,,,,
926,idle,,,,,
927,idle,,,,,
928,idle,,,,,
929,idle,,,,,
930,idle,,,,,
931,idle,,,,,
932,idle,,,,,
933,idle,,,,,
934,idle,,,,,
935,idle,,,,,
936,idle,,,,,
937,idle,,,,,
938,idle,,,,,
939,idle,,,,,
940,idle,,,,,
941,idle,,,,,
942,idle,,,,,
943,idle,,,,,
944,idle,,,,,
945,idle,,,,,
946,idle,,,,,
947,idle,,,,,
948,idle,,,,,
949,idle,,,,,
950,idle,,,,,
951,idle,,,,,
952,idle,,,,,
953,idle,,,,,
954,idle,,,,,
955,idle,,,,,
956,idle,,,,,
957,idle,,,,,
958,idle,,,,,
959,idle,,,,,
960,idle,,,,,
961,idle,,,,,
962,idle,,,,,
963,idle,,,,,
964,idle,,,,,
965,idle,,,,,
966,idle,,,,,
967,idle,,,,,
968,idle,,,,,
969,idle,,,,,
970,idle,,,,,
971,idle,,,,,
972,idle,,,,,
973,idle,,,,,
974,idle,,,,,
975,idle,,,,,
976,idle,,,,,
977,idle,,,,,
978,idle,,,,,
979,idle,,,,,
980,idle,,,,,
981,idle,,,,,
982,idle,,,,,
983,idle,,,,,
984,idle,,,,,
985,idle,,,,,
986,idle,,,,,
987,idle,,,,,
988,idle,,,,,
989,idle,,,,,
990,idle,,,,,
991,idle,,,,,
992,idle,,,,,
993,idle,,,,,
994,idle,,,,,
995,idle,,,,,
996,idle,,,,,
997,idle,,,,,
998,idle,,,,,
999,idle,,,,,
1000,idle,,,,,
1001,idle,,,,,
1002,idle,,,,,
1003,idle,,,,,
1004,idle,,,,,
1005,idle,,,,,
1006,idle,,,,,
1007,idle,,,,,
1008,idle,,,,,
1009,idle,,,,,
1010,idle,,,,,
1011,idle,,,,,
1012,idle,,,,,
1013,idle,,,,,
1014,idle,,,,,
1015,idle,,,,,
1016,idle,,,,,
1017,idle,,,,,
1018,idle,,,,,
1019,idle,,,,,
1020,idle,,,,,
1021,idle,,,,,
1022,idle,,,,,
1023,idle,,,,,
1024,idle,,,,,
1025,idle,,,,,
1026,idle,,,,,
1027,idle,,,,,
1028,idle,,,,,
1029,idle,,,,,
1030,idle,,,,,
1031,idle,,,,,
1032,idle,,,,,
1033,idle,,,,,
1034,idle,,,,,
1035,idle,,,,,
1036,idle,,,,,
1037,idle,,,,,
1038,idle,,,,,
1039,idle,,,,,
1040,idle,,,,,
1041,idle,,,,,
1042,idle,,,,,
1043,idle,,,,,
1044,idle,,,,,
1045,idle,,,,,
1046,idle,,,,,
1047,idle,,,,,
1048,idle,,,,,
1049,idle,,,,,
1050,idle,,,,,
1051,idle,,,,,
1052,idle,,,,,
1053,idle,,,,,
1054,idle,,,,,
1055,idle,,,,,
1056,idle,,,,,
1057,idle,,,,,
1058,idle,,,,,
1059,idle,,,,,
1060,idle,,,,,
1061,idle,,,,,
1062,idle,,,,,
1063,idle,,,,,
1064,idle,,,,,
1065,idle,,,,,
1066,idle,,,,,
1067,idle,,,,,
1068,idle,,,,,
1069,idle,,,,,
1070,idle,,,,,
1071,idle,,,,,
1072,idle,,,,,
1073,idle,,,,,
1074,idle,,,,,
1075,idle,,,,,
1076,idle,,,,,
1077,idle,,,,,
1078,idle,,,,,
1079,idle,,,,,
1080,idle,,,,,
1081,idle,,,,,
1082,idle,,,,,
1083,idle,,,,,
1084,idle,,,,,
1085,idle,,,,,
1086,idle,,,,,
1087,idle,,,,,
1088,idle,,,,,
1089,idle,,,,,
1090,idle,,,,,
1091,idle,,,,,
1092,idle,,,,,
1093,idle,,,,,
1094,idle,,,,,
1095,idle,,,,,
1096,idle,,,,,
1097,idle,,,,,
1098,idle,,,,,
1099,idle,,,,,
1100,idle,,,,,
1101,idle,,,,,
1102,idle,,,,,
1103,idle,,,,,
1104,idle,,,,,
1105,idle,,,,,
1106,idle,,,,,
1107,idle,,,,,
1108,idle,,,,,
1109,idle,,,,,
1110,idle,,,,,
1111,idle,,,,,
1112,idle,,,,,
1113,idle,,,,,
1114,idle,,,,,
1115,idle,,,,,
1116,idle,,,,,
1117,idle,,,,,
1118,idle,,,,,
1119,idle,,,,,
1120,idle,,,,,
1121,idle,,,,,
1122,idle,,,,,
1123,idle,,,,,
1124,idle,,,,,
1125,idle,,,,,
1126,idle,,,,,
1127,idle,,,,,
1128,idle,,,,,
1129,idle,,,,,
1130,idle,,,,,
1131,idle,,,,,
1132,idle,,,,,
1133,idle,,,,,
1134,idle,,,,,
1135,idle,,,,,
1136,idle,,,,,
1137,idle,,,,,
1138,idle,,,,,
1139,idle,,,,,
1140,idle,,,,,
1141,idle,,,,,
1142,idle,,,,,
1143,idle,,,,,
1144,idle,,,,,
1145,idle,,,,,
1146,idle,,,,,
1147,idle,,,,,
1148,idle,,,,,
1149,idle,,,,,
1150,idle,,,,,
1151,idle,,,,,
1152,idle,,,,,
1153,idle,,,,,
1154,idle,,,,,
1155,idle,,,,,
1156,idle,,,,,
1157,idle,,,,,
1158,idle,,,,,
1159,idle,,,,,
1160,idle,,,,,
1161,idle,,,,,
1162,idle,,,,,
1163,idle,,,,,
1164,idle,,,,,
1165,idle,,,,,
1166,idle,,,,,
1167,idle,,,,,
1168,idle,,,,,
1169,idle,,,,,
1170,idle,,,,,
1171,idle,,,,,
1172,idle,,,,,
1173,idle,,,,,
1174,idle,,,,,
1175,idle,,,,,
1176,idle,,,,,
1177,idle,,,,,
1178,idle,,,,,
1179,idle,,,,,
1180,idle,,,,,
1181,idle,,,,,
1182,idle,,,,,
1183,idle,,,,,
1184,idle,,,,,
1185,idle,,,,,
1186,idle,,,,,
1187,idle,,,,,
1188,idle,,,,,
1189,idle,,,,,
1190,idle,,,,,
1191,idle,,,,,
1192,idle,,,,,
1193,idle,,,,,
1194,idle,,,,,
1195,idle,,,,,
1196,idle,,,,,
1197,idle,,,,,
1198,idle,,,,,
1199,idle,,,,,
1200,idle,,,,,
1201,idle,,,,,
1202,idle,,,,,
1203,idle,,,,,
1204,idle,,,,,
1205,idle,,,,,
1206,idle,,,,,
1207,idle,,,,,
1208,idle,,,,,
1209,idle,,,,,
1210,idle,,,,,
1211,idle,,,,,
1212,idle,,,,,
1213,idle,,,,,
1214,idle,,,,,
1215,idle,,,,,
1216,idle,,,,,
1217,idle,,,,,
1218,idle,,,,,
1219,idle,,,,,
1220,idle,,,,,
1221,idle,,,,,
1222,idle,,,,,
1223,idle,,,,,
1224,idle,,,,,
1225,idle,,,,,
1226,idle,,,,,
1227,idle,,,,,
1228,idle,,,,,
1229,idle,,,,,
1230,idle,,,,,
1231,idle,,,,,
1232,idle,,,,,
1233,idle,,,,,
1234,idle,,,,,
1235,idle,,,,,
1236,idle,,,,,
1237,idle,,,,,
1238,idle,,,,,
1239,idle,,,,,
1240,idle,,,,,
1241,idle,,,,,
1242,idle,,,,,
1243,idle,,,,,
1244,idle,,,,,
1245,idle,,,,,
1246,idle,,,,,
1247,idle,,,,,
1248,idle,,,,,
1249,idle,,,,,
1250,idle,,,,,
1251,idle,,,,,
1252,idle,,,,,
1253,idle,,,,,
1254,idle,,,,,
1255,idle,,,,,
1256,idle,,,,,
1257,idle,,,,,
1258,idle,,,,,
1259,idle,,,,,
1260,idle,,,,,
1261,idle,,,,,
1262,idle,,,,,
1263,idle,,,,,
1264,idle,,,,,
1265,idle,,,,,
1266,idle,,,,,
1267,idle,,,,,
1268,idle,,,,,
1269,idle,,,,,
1270,idle,,,,,
1271,idle,,,,,
1272,idle,,,,,
1273,idle,,,,,
1274,idle,,,,,
1275,idle,,,,,
1276,idle,,,,,
1277,idle,,,,,
1278,idle,,,,,
1279,idle,,,,,
1280,idle,,,,,
1281,idle,,,,,
1282,idle,,,,,
1283,idle,,,,,
1284,idle,,,,,
1285,idle,,,,,
1286,idle,,,,,
1287,idle,,,,,
1288,idle,,,,,
1289,idle,,,,,
1290,idle,,,,,
1291,idle,,,,,
1292,idle,,,,,
1293,idle,,,,,
1294,idle,,,,,
1295,idle,,,,,
1296,idle,,,,,
1297,idle,,,,,
1298,idle,,,,,
1299,idle,,,,,
1300,idle,,,,,
1301,idle,,,,,
1302,idle,,,,,
1303,idle,,,,,
1304,idle,,,,,
1305,idle,,,,,
1306,idle,,,,,
1307,idle,,,,,
1308,idle,,,,,
1309,idle,,,,,
1310,idle,,,,,
1311,idle,,,,,
1312,idle,,,,,
1313,idle,,,,,
1314,idle,,,,,
1315,idle,,,,,
1316,idle,,,,,
1317,idle,,,,,
1318,idle,,,,,
1319,idle,,,,,
1320,idle,,,,,
1321,idle,,,,,
1322,idle,,,,,
1323,idle,,,,,
1324,idle,,,,,
1325,idle,,,,,
1326,idle,,,,,
1327,idle,,,,,
1328,idle,,,,,
1329,idle,,,,,
1330,idle,,,,,
1331,idle,,,,,
1332,idle,,,,,
1333,idle,,,,,
1334,idle,,,,,
1335,idle,,,,,
1336,idle,,,,,
1337,idle,,,,,
1338,idle,,,,,
1339,idle,,,,,
1340,idle,,,,,
1341,idle,,,,,
1342,idle,,,,,
1343,idle,,,,,
